LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,TyreLife,Compound,Driver,LapNumber,PitInTime,PitOutTime,TrackStatus,Year,Race
77.79,19.968,36.586,21.236,274.0,6.0,HARD,HAD,24.0,,,1,2025,Monaco
77.832,20.335,36.849,20.648,275.0,7.0,HARD,HAD,25.0,,,1,2025,Monaco
77.625,20.194,36.95,20.481,274.0,8.0,HARD,HAD,26.0,,,1,2025,Monaco
76.482,19.724,36.543,20.215,275.0,9.0,HARD,HAD,27.0,,,1,2025,Monaco
76.441,19.951,36.309,20.181,275.0,10.0,HARD,HAD,28.0,,,1,2025,Monaco
76.497,19.831,36.285,20.381,274.0,11.0,HARD,HAD,29.0,,,1,2025,Monaco
76.432,19.889,36.239,20.304,274.0,12.0,HARD,HAD,30.0,,,1,2025,Monaco
76.289,19.827,36.13,20.332,274.0,13.0,HARD,HAD,31.0,,,1,2025,Monaco
76.307,19.81,36.127,20.37,274.0,14.0,HARD,HAD,32.0,,,1,2025,Monaco
76.044,19.804,36.141,20.099,274.0,15.0,HARD,HAD,33.0,,,1,2025,Monaco
76.07,19.811,36.101,20.158,275.0,16.0,HARD,HAD,34.0,,,1,2025,Monaco
76.212,19.814,36.194,20.204,275.0,17.0,HARD,HAD,35.0,,,1,2025,Monaco
76.125,19.783,36.218,20.124,275.0,18.0,HARD,HAD,36.0,,,1,2025,Monaco
76.4,19.769,36.152,20.479,276.0,20.0,HARD,HAD,38.0,,,1,2025,Monaco
76.92,19.898,36.5,20.522,276.0,21.0,HARD,HAD,39.0,,,1,2025,Monaco
77.025,19.863,36.547,20.615,276.0,22.0,HARD,HAD,40.0,,,1,2025,Monaco
77.242,20.169,36.513,20.56,276.0,23.0,HARD,HAD,41.0,,,1,2025,Monaco
79.685,21.772,37.06,20.853,277.0,24.0,HARD,HAD,42.0,,,1,2025,Monaco
78.924,22.162,36.508,20.254,279.0,25.0,HARD,HAD,43.0,,,1,2025,Monaco
76.93,20.066,36.543,20.321,278.0,26.0,HARD,HAD,44.0,,,1,2025,Monaco
77.914,20.068,36.676,21.17,278.0,27.0,HARD,HAD,45.0,,,1,2025,Monaco
79.607,22.021,37.092,20.494,279.0,28.0,HARD,HAD,46.0,,,1,2025,Monaco
77.129,20.099,36.827,20.203,279.0,29.0,HARD,HAD,47.0,,,1,2025,Monaco
77.451,20.143,36.836,20.472,278.0,30.0,HARD,HAD,48.0,,,1,2025,Monaco
78.076,20.707,36.956,20.413,280.0,31.0,HARD,HAD,49.0,,,1,2025,Monaco
77.235,20.268,36.653,20.314,281.0,32.0,HARD,HAD,50.0,,,1,2025,Monaco
78.932,20.291,38.016,20.625,280.0,33.0,HARD,HAD,51.0,,,1,2025,Monaco
77.718,20.522,36.849,20.347,280.0,34.0,HARD,HAD,52.0,,,1,2025,Monaco
77.42,20.171,36.782,20.467,280.0,35.0,HARD,HAD,53.0,,,1,2025,Monaco
79.723,20.266,38.82,20.637,281.0,36.0,HARD,HAD,54.0,,,1,2025,Monaco
77.863,20.214,37.227,20.422,283.0,37.0,HARD,HAD,55.0,,,1,2025,Monaco
77.484,20.294,36.755,20.435,281.0,38.0,HARD,HAD,56.0,,,1,2025,Monaco
77.268,20.225,36.603,20.44,282.0,39.0,HARD,HAD,57.0,,,1,2025,Monaco
76.984,20.097,36.611,20.276,282.0,40.0,HARD,HAD,58.0,,,1,2025,Monaco
77.717,20.225,36.782,20.71,283.0,41.0,HARD,HAD,59.0,,,1,2025,Monaco
78.008,20.393,36.94,20.675,283.0,42.0,HARD,HAD,60.0,,,1,2025,Monaco
78.069,20.475,36.977,20.617,283.0,43.0,HARD,HAD,61.0,,,1,2025,Monaco
77.876,20.414,36.845,20.617,283.0,44.0,HARD,HAD,62.0,,,1,2025,Monaco
78.071,20.527,37.129,20.415,283.0,45.0,HARD,HAD,63.0,,,1,2025,Monaco
78.299,20.454,37.149,20.696,284.0,46.0,HARD,HAD,64.0,,,1,2025,Monaco
78.125,20.452,37.103,20.57,282.0,47.0,HARD,HAD,65.0,,,1,2025,Monaco
77.52,20.189,37.01,20.321,281.0,48.0,HARD,HAD,66.0,,,1,2025,Monaco
79.017,21.332,37.385,20.3,282.0,49.0,HARD,HAD,67.0,,,1,2025,Monaco
77.28,20.208,36.774,20.298,282.0,50.0,HARD,HAD,68.0,,,1,2025,Monaco
76.917,20.138,36.56,20.219,282.0,51.0,HARD,HAD,69.0,,,1,2025,Monaco
77.002,20.205,36.604,20.193,281.0,52.0,HARD,HAD,70.0,,,1,2025,Monaco
76.798,20.057,36.49,20.251,281.0,53.0,HARD,HAD,71.0,,,1,2025,Monaco
76.92,20.115,36.554,20.251,281.0,54.0,HARD,HAD,72.0,,,1,2025,Monaco
76.724,19.935,36.613,20.176,280.0,55.0,HARD,HAD,73.0,,,1,2025,Monaco
76.627,19.887,36.541,20.199,280.0,56.0,HARD,HAD,74.0,,,1,2025,Monaco
76.575,19.982,36.448,20.145,279.0,57.0,HARD,HAD,75.0,,,1,2025,Monaco
76.633,19.879,36.61,20.144,278.0,58.0,HARD,HAD,76.0,,,1,2025,Monaco
76.798,19.946,36.454,20.398,279.0,59.0,HARD,HAD,77.0,,,1,2025,Monaco
80.576,21.536,37.379,21.661,275.0,5.0,HARD,RUS,5.0,,,1,2025,Monaco
80.75,21.474,37.683,21.593,270.0,6.0,HARD,RUS,6.0,,,1,2025,Monaco
81.214,21.597,37.853,21.764,274.0,7.0,HARD,RUS,7.0,,,1,2025,Monaco
79.726,21.052,37.456,21.218,273.0,12.0,HARD,RUS,12.0,,,1,2025,Monaco
78.901,20.928,36.921,21.052,278.0,13.0,HARD,RUS,13.0,,,1,2025,Monaco
79.247,21.028,37.128,21.091,279.0,14.0,HARD,RUS,14.0,,,1,2025,Monaco
79.764,21.176,37.17,21.418,278.0,15.0,HARD,RUS,15.0,,,1,2025,Monaco
80.766,21.285,37.715,21.766,279.0,16.0,HARD,RUS,16.0,,,1,2025,Monaco
81.057,21.427,38.235,21.395,282.0,17.0,HARD,RUS,17.0,,,1,2025,Monaco
80.126,21.263,37.393,21.47,278.0,18.0,HARD,RUS,18.0,,,1,2025,Monaco
79.629,21.289,37.25,21.09,274.0,19.0,HARD,RUS,19.0,,,1,2025,Monaco
78.513,21.071,36.757,20.685,281.0,20.0,HARD,RUS,20.0,,,1,2025,Monaco
77.775,20.729,36.459,20.587,280.0,21.0,HARD,RUS,21.0,,,1,2025,Monaco
77.301,20.428,36.414,20.459,281.0,22.0,HARD,RUS,22.0,,,1,2025,Monaco
76.9,20.341,36.229,20.33,278.0,23.0,HARD,RUS,23.0,,,1,2025,Monaco
76.935,20.25,36.242,20.443,278.0,24.0,HARD,RUS,24.0,,,1,2025,Monaco
79.216,20.627,37.354,21.235,282.0,25.0,HARD,RUS,25.0,,,1,2025,Monaco
79.491,20.939,37.205,21.347,280.0,26.0,HARD,RUS,26.0,,,1,2025,Monaco
79.453,20.969,37.385,21.099,283.0,27.0,HARD,RUS,27.0,,,1,2025,Monaco
79.673,21.112,37.407,21.154,275.0,28.0,HARD,RUS,28.0,,,1,2025,Monaco
79.247,20.924,37.221,21.102,281.0,29.0,HARD,RUS,29.0,,,1,2025,Monaco
80.514,20.831,37.468,22.215,276.0,30.0,HARD,RUS,30.0,,,1,2025,Monaco
78.068,20.79,36.869,20.409,281.0,31.0,HARD,RUS,31.0,,,1,2025,Monaco
79.384,22.03,36.582,20.772,282.0,32.0,HARD,RUS,32.0,,,1,2025,Monaco
81.135,21.343,38.805,20.987,280.0,33.0,HARD,RUS,33.0,,,1,2025,Monaco
78.936,20.667,37.054,21.215,282.0,34.0,HARD,RUS,34.0,,,1,2025,Monaco
79.219,20.836,37.359,21.024,281.0,35.0,HARD,RUS,35.0,,,1,2025,Monaco
79.952,20.994,38.069,20.889,279.0,36.0,HARD,RUS,36.0,,,1,2025,Monaco
78.468,20.494,36.974,21.0,282.0,38.0,HARD,RUS,38.0,,,1,2025,Monaco
78.865,20.742,37.097,21.026,280.0,39.0,HARD,RUS,39.0,,,1,2025,Monaco
78.936,20.728,36.995,21.213,280.0,40.0,HARD,RUS,40.0,,,1,2025,Monaco
77.272,20.534,36.422,20.316,282.0,41.0,HARD,RUS,41.0,,,1,2025,Monaco
77.617,20.161,36.567,20.889,282.0,42.0,HARD,RUS,42.0,,,1,2025,Monaco
78.494,20.53,36.983,20.981,283.0,43.0,HARD,RUS,43.0,,,1,2025,Monaco
79.072,20.512,37.388,21.172,283.0,44.0,HARD,RUS,44.0,,,1,2025,Monaco
79.192,20.69,37.467,21.035,282.0,45.0,HARD,RUS,45.0,,,1,2025,Monaco
79.289,20.824,37.609,20.856,279.0,46.0,HARD,RUS,46.0,,,1,2025,Monaco
79.959,20.89,37.574,21.495,279.0,47.0,HARD,RUS,47.0,,,1,2025,Monaco
77.477,20.963,36.369,20.145,282.0,48.0,HARD,RUS,48.0,,,1,2025,Monaco
77.379,20.306,36.608,20.465,280.0,49.0,HARD,RUS,49.0,,,1,2025,Monaco
75.966,19.888,35.934,20.144,280.0,50.0,HARD,RUS,50.0,,,1,2025,Monaco
76.095,19.789,36.077,20.229,279.0,51.0,HARD,RUS,51.0,,,1,2025,Monaco
76.023,19.699,36.159,20.165,278.0,52.0,HARD,RUS,52.0,,,1,2025,Monaco
87.933,19.74,35.962,32.231,278.0,53.0,HARD,RUS,53.0,0 days 02:07:27.309000,,1,2025,Monaco
80.782,23.611,36.74,20.431,282.0,1.0,MEDIUM,RUS,54.0,,0 days 02:07:46.715000,1,2025,Monaco
76.455,19.952,36.278,20.225,280.0,2.0,MEDIUM,RUS,55.0,,,1,2025,Monaco
78.479,19.942,37.947,20.59,280.0,3.0,MEDIUM,RUS,56.0,,,1,2025,Monaco
76.715,20.095,36.321,20.299,281.0,4.0,MEDIUM,RUS,57.0,,,1,2025,Monaco
76.037,19.934,36.06,20.043,280.0,5.0,MEDIUM,RUS,58.0,,,1,2025,Monaco
76.082,19.847,35.97,20.265,280.0,6.0,MEDIUM,RUS,59.0,,,1,2025,Monaco
76.207,19.809,36.143,20.255,281.0,7.0,MEDIUM,RUS,60.0,,,1,2025,Monaco
75.998,19.768,36.192,20.038,281.0,8.0,MEDIUM,RUS,61.0,,,1,2025,Monaco
94.078,19.745,36.358,37.975,280.0,9.0,MEDIUM,RUS,62.0,0 days 02:19:12.534000,,1,2025,Monaco
77.761,22.363,35.65,19.748,278.0,10.0,MEDIUM,RUS,63.0,,0 days 02:19:37.454000,1,2025,Monaco
73.864,19.359,34.88,19.625,279.0,11.0,MEDIUM,RUS,64.0,,,1,2025,Monaco
74.28,19.417,35.078,19.785,279.0,12.0,MEDIUM,RUS,65.0,,,1,2025,Monaco
73.918,19.286,35.005,19.627,280.0,13.0,MEDIUM,RUS,66.0,,,1,2025,Monaco
73.483,19.265,34.728,19.49,280.0,14.0,MEDIUM,RUS,67.0,,,1,2025,Monaco
91.077,19.23,35.169,36.678,281.0,15.0,MEDIUM,RUS,68.0,0 days 02:26:57.920000,,1,2025,Monaco
78.119,22.53,35.801,19.788,278.0,1.0,HARD,RUS,69.0,,0 days 02:27:21.897000,1,2025,Monaco
74.303,19.488,35.161,19.654,278.0,2.0,HARD,RUS,70.0,,,1,2025,Monaco
74.053,19.419,35.042,19.592,278.0,3.0,HARD,RUS,71.0,,,1,2025,Monaco
73.865,19.322,34.965,19.578,279.0,4.0,HARD,RUS,72.0,,,1,2025,Monaco
73.596,19.296,34.733,19.567,280.0,5.0,HARD,RUS,73.0,,,1,2025,Monaco
73.405,19.211,34.69,19.504,279.0,6.0,HARD,RUS,74.0,,,1,2025,Monaco
73.773,19.292,34.746,19.735,280.0,7.0,HARD,RUS,75.0,,,1,2025,Monaco
74.49,19.412,35.04,20.038,281.0,8.0,HARD,RUS,76.0,,,1,2025,Monaco
80.048,20.991,37.756,21.301,272.0,5.0,MEDIUM,PIA,5.0,,,1,2025,Monaco
79.793,20.928,37.577,21.288,273.0,6.0,MEDIUM,PIA,6.0,,,1,2025,Monaco
79.261,20.688,37.373,21.2,274.0,7.0,MEDIUM,PIA,7.0,,,1,2025,Monaco
77.393,20.349,36.354,20.69,277.0,12.0,MEDIUM,PIA,12.0,,,1,2025,Monaco
76.748,20.083,36.218,20.447,276.0,13.0,MEDIUM,PIA,13.0,,,1,2025,Monaco
76.412,19.907,36.04,20.465,277.0,14.0,MEDIUM,PIA,14.0,,,1,2025,Monaco
75.522,19.659,35.481,20.382,277.0,15.0,MEDIUM,PIA,15.0,,,1,2025,Monaco
75.643,19.859,35.629,20.155,276.0,16.0,MEDIUM,PIA,16.0,,,1,2025,Monaco
75.457,19.901,35.528,20.028,276.0,17.0,MEDIUM,PIA,17.0,,,1,2025,Monaco
74.934,19.613,35.306,20.015,277.0,18.0,MEDIUM,PIA,18.0,,,1,2025,Monaco
75.049,19.742,35.276,20.031,279.0,19.0,MEDIUM,PIA,19.0,,,1,2025,Monaco
93.72,19.728,35.365,38.627,279.0,20.0,MEDIUM,PIA,20.0,0 days 01:23:22.299000,,1,2025,Monaco
78.014,22.592,35.549,19.873,275.0,1.0,HARD,PIA,21.0,,0 days 01:23:48.158000,1,2025,Monaco
73.818,19.471,34.823,19.524,277.0,2.0,HARD,PIA,22.0,,,1,2025,Monaco
77.79,20.336,37.09,20.364,278.0,3.0,HARD,PIA,23.0,,,1,2025,Monaco
75.487,19.596,35.585,20.306,279.0,4.0,HARD,PIA,24.0,,,1,2025,Monaco
74.94,19.572,35.376,19.992,280.0,5.0,HARD,PIA,25.0,,,1,2025,Monaco
74.96,19.673,35.504,19.783,280.0,6.0,HARD,PIA,26.0,,,1,2025,Monaco
74.772,19.462,35.412,19.898,280.0,7.0,HARD,PIA,27.0,,,1,2025,Monaco
75.556,19.964,35.538,20.054,283.0,8.0,HARD,PIA,28.0,,,1,2025,Monaco
74.736,19.66,35.33,19.746,281.0,9.0,HARD,PIA,29.0,,,1,2025,Monaco
74.868,19.704,35.311,19.853,282.0,10.0,HARD,PIA,30.0,,,1,2025,Monaco
75.735,19.918,35.658,20.159,283.0,11.0,HARD,PIA,31.0,,,1,2025,Monaco
76.822,20.047,36.224,20.551,284.0,12.0,HARD,PIA,32.0,,,1,2025,Monaco
76.325,20.313,35.811,20.201,283.0,13.0,HARD,PIA,33.0,,,1,2025,Monaco
75.947,19.905,36.04,20.002,281.0,14.0,HARD,PIA,34.0,,,1,2025,Monaco
74.819,19.711,35.286,19.822,279.0,15.0,HARD,PIA,35.0,,,1,2025,Monaco
75.107,19.733,35.397,19.977,280.0,16.0,HARD,PIA,36.0,,,1,2025,Monaco
75.396,19.961,35.652,19.783,278.0,17.0,HARD,PIA,37.0,,,1,2025,Monaco
74.594,19.719,35.247,19.628,278.0,19.0,HARD,PIA,39.0,,,1,2025,Monaco
74.344,19.545,35.107,19.692,279.0,20.0,HARD,PIA,40.0,,,1,2025,Monaco
74.297,19.593,35.043,19.661,279.0,21.0,HARD,PIA,41.0,,,1,2025,Monaco
74.137,19.549,34.932,19.656,280.0,22.0,HARD,PIA,42.0,,,1,2025,Monaco
75.181,19.945,35.43,19.806,280.0,23.0,HARD,PIA,43.0,,,1,2025,Monaco
74.676,19.592,35.189,19.895,281.0,24.0,HARD,PIA,44.0,,,1,2025,Monaco
75.124,19.641,35.314,20.169,282.0,25.0,HARD,PIA,45.0,,,1,2025,Monaco
74.875,19.65,35.224,20.001,281.0,26.0,HARD,PIA,46.0,,,1,2025,Monaco
74.092,19.437,34.965,19.69,281.0,27.0,HARD,PIA,47.0,,,1,2025,Monaco
91.028,19.507,35.054,36.467,282.0,28.0,HARD,PIA,48.0,0 days 01:58:46.120000,,1,2025,Monaco
78.461,22.763,35.937,19.761,278.0,1.0,HARD,PIA,49.0,,0 days 01:59:10.050000,1,2025,Monaco
74.121,19.6,35.031,19.49,281.0,2.0,HARD,PIA,50.0,,,1,2025,Monaco
74.713,19.553,35.417,19.743,283.0,3.0,HARD,PIA,51.0,,,1,2025,Monaco
74.087,19.495,35.077,19.515,284.0,4.0,HARD,PIA,52.0,,,1,2025,Monaco
74.004,19.488,34.923,19.593,283.0,5.0,HARD,PIA,53.0,,,1,2025,Monaco
74.703,19.494,35.193,20.016,286.0,6.0,HARD,PIA,54.0,,,1,2025,Monaco
76.244,19.588,36.149,20.507,287.0,7.0,HARD,PIA,55.0,,,1,2025,Monaco
75.113,19.647,35.685,19.781,282.0,8.0,HARD,PIA,56.0,,,1,2025,Monaco
74.81,19.566,35.21,20.034,283.0,9.0,HARD,PIA,57.0,,,1,2025,Monaco
74.83,19.43,35.583,19.817,282.0,10.0,HARD,PIA,58.0,,,1,2025,Monaco
73.916,19.441,34.975,19.5,280.0,11.0,HARD,PIA,59.0,,,1,2025,Monaco
73.745,19.388,34.787,19.57,282.0,12.0,HARD,PIA,60.0,,,1,2025,Monaco
74.485,19.609,35.308,19.568,279.0,13.0,HARD,PIA,61.0,,,1,2025,Monaco
75.213,19.766,35.648,19.799,279.0,14.0,HARD,PIA,62.0,,,1,2025,Monaco
74.381,19.413,35.218,19.75,279.0,15.0,HARD,PIA,63.0,,,1,2025,Monaco
75.204,19.632,35.718,19.854,279.0,16.0,HARD,PIA,64.0,,,1,2025,Monaco
74.661,19.584,35.332,19.745,280.0,17.0,HARD,PIA,65.0,,,1,2025,Monaco
75.106,19.756,35.453,19.897,280.0,18.0,HARD,PIA,66.0,,,1,2025,Monaco
75.014,19.698,35.531,19.785,280.0,19.0,HARD,PIA,67.0,,,1,2025,Monaco
75.26,19.799,35.538,19.923,282.0,20.0,HARD,PIA,68.0,,,1,2025,Monaco
75.638,19.802,35.773,20.063,278.0,21.0,HARD,PIA,69.0,,,1,2025,Monaco
75.899,19.878,35.9,20.121,270.0,22.0,HARD,PIA,70.0,,,1,2025,Monaco
75.595,19.854,35.74,20.001,271.0,23.0,HARD,PIA,71.0,,,1,2025,Monaco
76.141,19.782,36.017,20.342,272.0,24.0,HARD,PIA,72.0,,,1,2025,Monaco
76.214,19.997,35.932,20.285,273.0,25.0,HARD,PIA,73.0,,,1,2025,Monaco
76.193,19.885,35.966,20.342,274.0,26.0,HARD,PIA,74.0,,,1,2025,Monaco
76.139,19.95,35.959,20.23,274.0,27.0,HARD,PIA,75.0,,,1,2025,Monaco
75.909,19.837,35.742,20.33,275.0,28.0,HARD,PIA,76.0,,,1,2025,Monaco
76.523,19.877,36.311,20.335,274.0,29.0,HARD,PIA,77.0,,,1,2025,Monaco
75.02,19.798,35.361,19.861,276.0,30.0,HARD,PIA,78.0,,,1,2025,Monaco
75.576,20.059,35.746,19.771,274.0,4.0,HARD,BEA,5.0,,,1,2025,Monaco
74.855,19.719,35.412,19.724,276.0,5.0,HARD,BEA,6.0,,,1,2025,Monaco
75.058,19.736,35.502,19.82,276.0,6.0,HARD,BEA,7.0,,,1,2025,Monaco
79.401,20.832,37.372,21.197,280.0,11.0,HARD,BEA,12.0,,,1,2025,Monaco
79.68,21.01,37.726,20.944,280.0,12.0,HARD,BEA,13.0,,,1,2025,Monaco
78.386,20.584,36.922,20.88,281.0,13.0,HARD,BEA,14.0,,,1,2025,Monaco
79.194,20.737,37.281,21.176,277.0,14.0,HARD,BEA,15.0,,,1,2025,Monaco
80.638,20.815,37.751,22.072,272.0,15.0,HARD,BEA,16.0,,,1,2025,Monaco
97.866,20.871,38.203,38.792,283.0,16.0,HARD,BEA,17.0,0 days 01:20:23.516000,,1,2025,Monaco
78.426,22.546,35.656,20.224,278.0,1.0,MEDIUM,BEA,18.0,,0 days 01:20:47.949000,1,2025,Monaco
76.285,20.239,35.836,20.21,280.0,2.0,MEDIUM,BEA,19.0,,,1,2025,Monaco
76.53,20.221,35.927,20.382,281.0,3.0,MEDIUM,BEA,20.0,,,1,2025,Monaco
77.189,20.282,36.288,20.619,281.0,4.0,MEDIUM,BEA,21.0,,,1,2025,Monaco
76.562,20.098,35.991,20.473,281.0,5.0,MEDIUM,BEA,22.0,,,1,2025,Monaco
76.542,20.116,36.085,20.341,282.0,6.0,MEDIUM,BEA,23.0,,,1,2025,Monaco
77.056,20.147,36.396,20.513,282.0,7.0,MEDIUM,BEA,24.0,,,1,2025,Monaco
78.369,20.168,36.344,21.857,282.0,8.0,MEDIUM,BEA,25.0,,,1,2025,Monaco
78.034,20.397,35.922,21.715,285.0,9.0,MEDIUM,BEA,26.0,,,1,2025,Monaco
77.0,20.347,36.217,20.436,281.0,10.0,MEDIUM,BEA,27.0,,,1,2025,Monaco
77.126,19.849,36.274,21.003,281.0,11.0,MEDIUM,BEA,28.0,,,1,2025,Monaco
81.565,21.657,37.251,22.657,283.0,12.0,MEDIUM,BEA,29.0,,,1,2025,Monaco
78.778,21.05,36.419,21.309,283.0,13.0,MEDIUM,BEA,30.0,,,1,2025,Monaco
79.927,21.651,37.135,21.141,281.0,14.0,MEDIUM,BEA,31.0,,,1,2025,Monaco
80.227,21.452,37.293,21.482,283.0,15.0,MEDIUM,BEA,32.0,,,1,2025,Monaco
78.784,20.359,36.752,21.673,284.0,16.0,MEDIUM,BEA,33.0,,,1,2025,Monaco
79.725,20.863,37.773,21.089,283.0,17.0,MEDIUM,BEA,34.0,,,1,2025,Monaco
78.006,20.193,36.625,21.188,284.0,18.0,MEDIUM,BEA,35.0,,,1,2025,Monaco
79.059,20.575,37.299,21.185,283.0,19.0,MEDIUM,BEA,36.0,,,1,2025,Monaco
78.333,20.366,36.99,20.977,283.0,21.0,MEDIUM,BEA,38.0,,,1,2025,Monaco
78.791,20.79,36.868,21.133,282.0,22.0,MEDIUM,BEA,39.0,,,1,2025,Monaco
78.768,20.406,37.307,21.055,282.0,23.0,MEDIUM,BEA,40.0,,,1,2025,Monaco
78.741,20.404,37.17,21.167,282.0,24.0,MEDIUM,BEA,41.0,,,1,2025,Monaco
77.424,20.186,36.643,20.595,281.0,25.0,MEDIUM,BEA,42.0,,,1,2025,Monaco
77.648,20.07,36.628,20.95,282.0,26.0,MEDIUM,BEA,43.0,,,1,2025,Monaco
78.511,20.384,37.091,21.036,283.0,27.0,MEDIUM,BEA,44.0,,,1,2025,Monaco
79.057,20.513,37.519,21.025,281.0,28.0,MEDIUM,BEA,45.0,,,1,2025,Monaco
79.294,20.344,37.578,21.372,282.0,29.0,MEDIUM,BEA,46.0,,,1,2025,Monaco
80.078,21.138,37.733,21.207,282.0,30.0,MEDIUM,BEA,47.0,,,1,2025,Monaco
78.965,20.266,37.652,21.047,282.0,31.0,MEDIUM,BEA,48.0,,,1,2025,Monaco
77.921,20.315,36.641,20.965,281.0,32.0,MEDIUM,BEA,49.0,,,1,2025,Monaco
79.103,20.512,37.39,21.201,281.0,33.0,MEDIUM,BEA,50.0,,,1,2025,Monaco
82.205,21.839,37.78,22.586,281.0,34.0,MEDIUM,BEA,51.0,,,1,2025,Monaco
79.988,20.695,38.518,20.775,283.0,35.0,MEDIUM,BEA,52.0,,,1,2025,Monaco
80.306,20.616,37.214,22.476,282.0,36.0,MEDIUM,BEA,53.0,,,1,2025,Monaco
78.82,20.245,37.524,21.051,284.0,37.0,MEDIUM,BEA,54.0,,,1,2025,Monaco
78.659,20.735,36.824,21.1,283.0,38.0,MEDIUM,BEA,55.0,,,1,2025,Monaco
78.306,20.347,37.121,20.838,282.0,39.0,MEDIUM,BEA,56.0,,,1,2025,Monaco
78.584,20.475,37.088,21.021,283.0,40.0,MEDIUM,BEA,57.0,,,1,2025,Monaco
78.038,20.201,36.84,20.997,283.0,41.0,MEDIUM,BEA,58.0,,,1,2025,Monaco
79.233,20.59,37.407,21.236,281.0,42.0,MEDIUM,BEA,59.0,,,1,2025,Monaco
78.669,20.399,37.17,21.1,283.0,43.0,MEDIUM,BEA,60.0,,,1,2025,Monaco
78.715,20.266,37.091,21.358,281.0,44.0,MEDIUM,BEA,61.0,,,1,2025,Monaco
78.364,20.141,36.978,21.245,281.0,45.0,MEDIUM,BEA,62.0,,,1,2025,Monaco
78.836,20.234,37.064,21.538,282.0,46.0,MEDIUM,BEA,63.0,,,1,2025,Monaco
78.404,20.408,36.943,21.053,282.0,47.0,MEDIUM,BEA,64.0,,,1,2025,Monaco
77.177,19.718,36.758,20.701,281.0,48.0,MEDIUM,BEA,65.0,,,1,2025,Monaco
77.748,20.154,36.943,20.651,281.0,49.0,MEDIUM,BEA,66.0,,,1,2025,Monaco
76.362,19.905,36.395,20.062,281.0,50.0,MEDIUM,BEA,67.0,,,1,2025,Monaco
77.602,20.684,36.937,19.981,281.0,51.0,MEDIUM,BEA,68.0,,,1,2025,Monaco
76.187,19.727,36.228,20.232,280.0,52.0,MEDIUM,BEA,69.0,,,1,2025,Monaco
76.663,20.099,36.465,20.099,280.0,53.0,MEDIUM,BEA,70.0,,,1,2025,Monaco
75.748,19.8,36.16,19.788,280.0,54.0,MEDIUM,BEA,71.0,,,1,2025,Monaco
75.427,19.724,35.867,19.836,280.0,55.0,MEDIUM,BEA,72.0,,,1,2025,Monaco
75.355,19.631,35.894,19.83,280.0,56.0,MEDIUM,BEA,73.0,,,1,2025,Monaco
75.365,19.528,35.823,20.014,279.0,57.0,MEDIUM,BEA,74.0,,,1,2025,Monaco
75.799,19.65,36.177,19.972,279.0,58.0,MEDIUM,BEA,75.0,,,1,2025,Monaco
77.224,19.742,36.783,20.699,279.0,59.0,MEDIUM,BEA,76.0,,,1,2025,Monaco
83.696,,32.318,24.013,280.0,4.0,SOFT,VER,1.0,,,1,2025,Spain
80.083,24.125,32.278,23.68,303.0,5.0,SOFT,VER,2.0,,,1,2025,Spain
80.537,23.816,32.561,24.16,328.0,6.0,SOFT,VER,3.0,,,1,2025,Spain
81.032,24.299,32.612,24.121,302.0,7.0,SOFT,VER,4.0,,,1,2025,Spain
80.964,24.223,32.561,24.18,302.0,8.0,SOFT,VER,5.0,,,1,2025,Spain
80.822,23.966,32.687,24.169,305.0,9.0,SOFT,VER,6.0,,,1,2025,Spain
80.76,23.968,32.52,24.272,306.0,10.0,SOFT,VER,7.0,,,1,2025,Spain
81.019,24.105,32.719,24.195,304.0,11.0,SOFT,VER,8.0,,,1,2025,Spain
81.168,24.033,32.833,24.302,307.0,12.0,SOFT,VER,9.0,,,1,2025,Spain
81.163,24.018,32.814,24.331,307.0,13.0,SOFT,VER,10.0,,,1,2025,Spain
81.143,23.996,32.812,24.335,309.0,14.0,SOFT,VER,11.0,,,1,2025,Spain
81.623,24.142,33.037,24.444,310.0,15.0,SOFT,VER,12.0,,,1,2025,Spain
86.03,24.522,33.331,28.177,309.0,16.0,SOFT,VER,13.0,0 days 01:16:50.998000,,1,2025,Spain
97.2,41.85,31.809,23.541,252.0,1.0,SOFT,VER,14.0,,0 days 01:17:12.799000,1,2025,Spain
79.63,23.564,32.246,23.82,305.0,2.0,SOFT,VER,15.0,,,1,2025,Spain
79.45,23.702,31.92,23.828,304.0,3.0,SOFT,VER,16.0,,,1,2025,Spain
80.011,23.623,32.227,24.161,312.0,4.0,SOFT,VER,17.0,,,1,2025,Spain
79.786,23.658,32.131,23.997,308.0,5.0,SOFT,VER,18.0,,,1,2025,Spain
80.259,23.733,32.647,23.879,308.0,6.0,SOFT,VER,19.0,,,1,2025,Spain
79.84,23.56,32.303,23.977,304.0,7.0,SOFT,VER,20.0,,,1,2025,Spain
79.911,23.686,32.317,23.908,304.0,8.0,SOFT,VER,21.0,,,1,2025,Spain
79.64,23.583,32.204,23.853,309.0,9.0,SOFT,VER,22.0,,,1,2025,Spain
80.183,23.662,32.527,23.994,308.0,10.0,SOFT,VER,23.0,,,1,2025,Spain
79.958,23.6,32.267,24.091,308.0,11.0,SOFT,VER,24.0,,,1,2025,Spain
80.124,23.706,32.425,23.993,308.0,12.0,SOFT,VER,25.0,,,1,2025,Spain
